user_id,total_watch_time,watch_count,search_count,avg_search_time,search_click_rate,recommend_count,risk_score,active_hour_score,intervention_score
user_04484,418.15999999999997,10,1.0,47.5,1.0,13.0,0.35856935436296733,0.8,0.2868554834903739
user_04485,265.9,9,2.0,19.1,0.5,8.0,0.44648169350564926,0.8,0.3571853548045194
user_04486,449.73,14,0.0,0.0,0.0,5.0,0.3710814970985254,0.8,0.2968651976788203
user_04487,335.51,10,3.0,19.833333333333332,0.3333333333333333,6.0,0.4286456074903833,0.8,0.3429164859923066
user_04488,195.62,8,2.0,16.700000000000003,0.5,6.0,0.5225797332932316,0.8,0.4180637866345853
user_04489,54.85,1,1.0,7.6,1.0,7.0,0.8792687798415058,0.8,0.7034150238732046
user_04491,532.8199999999999,14,1.0,9.7,1.0,7.0,0.3249424142807178,0.8,0.25995393142457424
user_04492,359.53,12,2.0,54.55,0.5,5.0,0.4340339155818512,0.8,0.347227132465481
user_04493,375.65,13,2.0,12.05,0.0,5.0,0.3668393515009614,0.8,0.29347148120076916
user_04494,280.35,13,8.0,17.15,0.5,6.0,0.4557159952637179,0.8,0.3645727962109744
user_04496,173.72,9,3.0,10.766666666666666,0.6666666666666666,12.0,0.4608593108446464,0.8,0.3686874486757171
user_04497,295.96999999999997,13,1.0,38.0,0.0,9.0,0.3365317914706958,0.8,0.2692254331765566
user_04500,250.69,11,1.0,25.4,0.0,5.0,0.409105791199866,0.8,0.32728463295989285
user_04501,270.77,12,2.0,8.45,0.5,7.0,0.40304558687751174,0.8,0.32243646950200944
user_04502,172.86,11,0.0,0.0,0.0,5.0,0.5095353936128617,0.8,0.4076283148902894
user_04503,941.25,40,6.0,11.9,0.3333333333333333,14.0,0.31328916635342785,0.8,0.25063133308274227
user_04505,0.59,1,1.0,5.6,0.0,4.0,0.8784847981700824,0.8,0.702787838536066
user_04506,247.21,12,5.0,14.680000000000001,0.6,7.0,0.4204262488632452,0.8,0.33634099909059617
user_04507,117.85,7,6.0,25.96666666666667,1.0,6.0,0.6348059476638709,0.8,0.5078447581310968
user_04508,28.28,1,5.0,28.46,0.8,6.0,0.9165531738448334,0.8,0.7332425390758668
user_04509,108.21,6,3.0,16.866666666666667,1.0,5.0,0.6093444649232407,0.8,0.4874755719385926
user_04510,194.07,14,2.0,14.45,0.5,6.0,0.36773536784214983,0.8,0.2941882942737199
user_04512,336.26,17,5.0,25.06,0.2,3.0,0.3214298112139708,0.8,0.25714384897117665
user_04513,81.39,4,3.0,23.333333333333332,0.3333333333333333,6.0,0.726502475569897,0.8,0.5812019804559176
user_04514,270.03999999999996,8,2.0,30.5,1.0,7.0,0.4753017981454515,0.8,0.3802414385163612
user_04515,263.18,10,4.0,28.224999999999998,1.0,4.0,0.43295409829034875,0.8,0.346363278632279
user_04516,179.15,7,4.0,13.025,0.5,3.0,0.5813397521504575,0.8,0.46507180172036605
user_04517,116.67,7,3.0,10.333333333333334,1.0,7.0,0.5977902948521991,0.8,0.47823223588175934
user_04518,140.22,8,3.0,7.533333333333334,1.0,5.0,0.4723552742848262,0.8,0.377884219427861
user_04519,197.01000000000002,6,4.0,25.325,0.75,4.0,0.6556211166577037,0.8,0.524496893326163
user_04520,130.69,7,2.0,17.75,0.0,14.0,0.49850743345358145,0.8,0.3988059467628652
user_04522,357.9,16,0.0,0.0,0.0,9.0,0.3431197475371829,0.8,0.27449579802974633
user_04523,223.96,12,5.0,20.1,0.4,5.0,0.3959903661101351,0.8,0.3167922928881081
user_04524,210.28,9,1.0,13.6,1.0,1.0,0.44558337984637264,0.8,0.3564667038770981
user_04525,449.47,22,4.0,25.799999999999997,0.5,8.0,0.3136820409989213,0.8,0.250945632799137
user_04526,364.94,11,4.0,32.925000000000004,0.0,6.0,0.45032561959799977,0.8,0.36026049567839985
user_04527,34.62,1,4.0,48.949999999999996,1.0,2.0,0.8998975522249362,0.8,0.719918041779949
user_04528,266.34000000000003,10,7.0,7.371428571428572,0.2857142857142857,3.0,0.5298100014546515,0.8,0.42384800116372123
user_04530,436.68,13,1.0,48.1,0.0,5.0,0.3393039375559939,0.8,0.27144315004479513
user_04531,33.22,2,3.0,20.333333333333332,0.3333333333333333,4.0,0.9229466438657316,0.8,0.7383573150925853
user_04532,107.59,7,3.0,15.933333333333335,0.6666666666666666,5.0,0.5723809418376845,0.8,0.45790475347014764
user_04533,114.17,5,3.0,14.833333333333334,0.6666666666666666,8.0,0.6123308470060944,0.8,0.48986467760487556
user_04534,327.74,14,2.0,22.65,0.5,4.0,0.3482542593232433,0.8,0.27860340745859463
user_04535,200.86,7,2.0,17.35,0.5,10.0,0.5163095711872695,0.8,0.4130476569498156
user_04536,199.52,8,4.0,18.625,0.75,7.0,0.5519333473457183,0.8,0.44154667787657464
user_04537,23.76,1,2.0,11.3,0.5,7.0,0.9395790476932399,0.8,0.7516632381545919
user_04538,194.89,7,8.0,20.1375,0.375,9.0,0.5294677424725421,0.8,0.42357419397803375
user_04540,10.68,2,2.0,13.549999999999999,1.0,7.0,0.8684999467376577,0.8,0.6947999573901262
user_04541,9.75,1,0.0,0.0,0.0,2.0,0.8958074033010406,0.8,0.7166459226408325
user_04542,50.81,2,2.0,16.0,0.5,6.0,0.897283065586434,0.8,0.7178264524691472
user_04543,250.91,10,2.0,18.95,0.5,8.0,0.41376600516181383,0.8,0.3310128041294511
user_04544,267.90999999999997,10,2.0,20.8,0.0,7.0,0.42978734534209706,0.8,0.34382987627367767
user_04545,146.9,9,3.0,11.700000000000001,1.0,6.0,0.4772688119615724,0.8,0.38181504956925794
user_04546,268.82,10,3.0,13.1,0.6666666666666666,8.0,0.4486318837739459,0.8,0.35890550701915674
user_04549,366.15999999999997,11,3.0,26.866666666666664,0.0,7.0,0.44246689978976766,0.8,0.35397351983181413
user_04550,9.29,1,3.0,17.4,1.0,6.0,0.94582879358542,0.8,0.7566630348683361
user_04552,123.27,8,3.0,27.2,0.6666666666666666,4.0,0.5653984111123931,0.8,0.4523187288899145
user_04553,308.11,18,1.0,21.5,1.0,2.0,0.31267298181133196,0.8,0.2501383854490656
user_04554,424.52,15,4.0,20.3,0.25,9.0,0.33732731619876993,0.8,0.26986185295901594
user_04555,334.06,12,3.0,18.566666666666666,0.6666666666666666,5.0,0.41131227313505797,0.8,0.3290498185080464
user_04556,313.98,16,4.0,9.2,0.75,4.0,0.32640909782714417,0.8,0.26112727826171533
user_04557,43.09,2,8.0,22.4125,0.5,8.0,0.772545020478733,0.8,0.6180360163829864
user_04558,304.27,17,0.0,0.0,0.0,12.0,0.3413406255083117,0.8,0.2730725004066494
user_04559,225.51,11,4.0,8.575,0.25,6.0,0.4153379731376786,0.8,0.3322703785101429
user_04560,177.31,11,1.0,25.9,0.0,5.0,0.4198540049731579,0.8,0.33588320397852633
user_04561,128.02,5,2.0,28.55,0.5,8.0,0.6208357470771522,0.8,0.4966685976617218
user_04562,384.07,18,3.0,8.566666666666666,0.3333333333333333,4.0,0.2772785931741459,0.8,0.2218228745393167
user_04563,341.86,13,3.0,16.266666666666666,0.3333333333333333,6.0,0.37008599739472914,0.8,0.29606879791578333
user_04564,313.65,9,2.0,15.8,0.0,2.0,0.44367523882780213,0.8,0.35494019106224173
user_04565,68.56,5,1.0,6.0,1.0,3.0,0.8182761566955564,0.8,0.6546209253564452
user_04566,58.72,4,1.0,0.0,0.0,3.0,0.8713869844233466,0.8,0.6971095875386774
user_04567,333.14,15,1.0,9.7,0.0,3.0,0.3262291894830323,0.8,0.2609833515864259
user_04568,309.73,13,2.0,16.8,0.5,7.0,0.3830111129899458,0.8,0.3064088903919566
user_04569,251.98000000000002,8,2.0,11.65,0.0,3.0,0.49245672066229873,0.8,0.393965376529839
user_04570,160.1,7,4.0,14.2,0.5,3.0,0.5849907164442969,0.8,0.4679925731554375
user_04571,257.94,18,2.0,18.35,1.0,1.0,0.3538271136296372,0.8,0.28306169090370975
user_04572,242.85000000000002,14,2.0,25.25,0.5,4.0,0.36592106062449753,0.8,0.292736848499598
user_04573,142.56,9,0.0,0.0,0.0,3.0,0.5685064749021831,0.8,0.4548051799217465
user_04574,307.3,10,3.0,18.833333333333332,0.6666666666666666,4.0,0.44682493775255977,0.8,0.35745995020204785
user_04576,138.04000000000002,4,4.0,14.825,0.5,5.0,0.6868130729275217,0.8,0.5494504583420173
user_04577,6.61,1,1.0,0.0,0.0,3.0,0.9532181022495376,0.8,0.7625744817996302
user_04578,264.15999999999997,7,1.0,26.9,1.0,3.0,0.49853819025880985,0.8,0.3988305522070479
user_04580,214.6,7,1.0,9.4,1.0,2.0,0.5253864101609268,0.8,0.42030912812874144
user_04581,201.56,10,3.0,19.966666666666665,0.6666666666666666,1.0,0.4186992799853937,0.8,0.33495942398831496
user_04582,15.09,1,1.0,9.4,1.0,3.0,0.9208049834234664,0.8,0.7366439867387732
user_04583,276.92,16,4.0,22.95,0.0,2.0,0.3411100531631694,0.8,0.2728880425305355
user_04584,74.36,3,4.0,17.775,0.5,7.0,0.7741960144675383,0.8,0.6193568115740307
user_04585,392.15999999999997,13,3.0,18.7,0.6666666666666666,5.0,0.3574216890926231,0.8,0.28593735127409853
user_04586,11.28,1,2.0,7.05,1.0,9.0,0.6566014807050223,0.8,0.5252811845640178
user_04587,155.53,8,4.0,9.55,0.25,3.0,0.5292528613322763,0.8,0.4234022890658211
user_04588,206.85,12,1.0,31.5,1.0,12.0,0.437164317479873,0.8,0.34973145398389843
user_04590,239.67000000000002,11,0.0,0.0,0.0,6.0,0.4418659188223377,0.8,0.3534927350578702
user_04591,238.72,12,1.0,40.8,0.0,3.0,0.4131723487172685,0.8,0.3305378789738148
user_04592,142.6,9,2.0,7.85,0.5,5.0,0.4833882795388157,0.8,0.3867106236310526
user_04593,90.43,8,1.0,12.5,0.0,4.0,0.6022489123679183,0.8,0.4817991298943347
user_04594,227.58,10,2.0,11.45,0.5,5.0,0.4330264509862416,0.8,0.3464211607889933
user_04595,161.47,9,7.0,16.514285714285712,0.8571428571428571,7.0,0.40162030236503454,0.8,0.32129624189202766
user_04596,329.19,18,0.0,0.0,0.0,4.0,0.3872903319159834,0.8,0.30983226553278675
user_04597,137.45,5,2.0,16.9,0.5,3.0,0.6242696268967943,0.8,0.4994157015174355
user_04598,24.36,1,4.0,21.275,0.25,3.0,0.9661987550254968,0.8,0.7729590040203975
user_04599,8.74,1,2.0,6.85,0.5,7.0,0.9076049427595341,0.8,0.7260839542076273
user_04600,305.45,14,2.0,5.3,0.0,4.0,0.4323294800345846,0.8,0.3458635840276677
user_04601,133.92000000000002,11,5.0,15.66,0.2,4.0,0.4421106128486758,0.8,0.35368849027894067
user_04602,229.04,7,3.0,23.96666666666667,0.0,6.0,0.5516055967383839,0.8,0.4412844773907072
user_04603,98.83,6,3.0,36.86666666666667,0.3333333333333333,2.0,0.6514843140167424,0.8,0.5211874512133939
user_04604,148.59,8,3.0,25.03333333333333,0.3333333333333333,9.0,0.5740254096241675,0.8,0.459220327699334
user_04605,402.12,13,2.0,49.150000000000006,0.0,7.0,0.3748667617574325,0.8,0.299893409405946
user_04606,177.88,8,4.0,20.5,0.25,7.0,0.555505103731278,0.8,0.44440408298502243
user_04607,294.03999999999996,12,0.0,0.0,0.0,5.0,0.4250369358854176,0.8,0.3400295487083341
user_04608,543.09,17,5.0,9.72,0.8,1.0,0.25042455734611485,0.8,0.2003396458768919
user_04609,218.38,8,2.0,8.2,0.5,4.0,0.47302170691130496,0.8,0.378417365529044
user_04610,153.49,6,5.0,14.319999999999999,0.6,1.0,0.5789407501517645,0.8,0.46315260012141163
user_04612,84.78999999999999,3,0.0,0.0,0.0,6.0,0.6747780675035654,0.8,0.5398224540028523
user_04613,787.38,44,2.0,27.3,0.0,6.0,0.1930443332595334,0.8,0.15443546660762675
user_04614,220.0,7,2.0,17.8,0.5,5.0,0.5262244059004108,0.8,0.4209795247203286
user_04615,312.1,15,3.0,12.766666666666666,0.6666666666666666,5.0,0.345332245964814,0.8,0.2762657967718512
user_04616,136.9,9,8.0,14.5125,0.5,5.0,0.518391690496027,0.8,0.4147133523968216
user_04617,35.98,1,0.0,0.0,0.0,1.0,0.9052313372162969,0.8,0.7241850697730375
user_04618,362.95,14,1.0,24.9,0.0,7.0,0.3413575150528719,0.8,0.2730860120422975
user_04619,469.69,28,4.0,0.8,1.0,10.0,0.31667276566125546,0.8,0.2533382125290044
user_04621,29.37,1,1.0,7.6,0.0,2.0,0.8856611167892335,0.8,0.7085288934313869
user_04622,287.46,12,4.0,18.725,1.0,4.0,0.41817234264619274,0.8,0.33453787411695424
user_04623,146.11,7,2.0,15.600000000000001,0.5,3.0,0.5718688144590053,0.8,0.45749505156720427
user_04624,195.65,9,3.0,19.633333333333333,0.3333333333333333,7.0,0.45929619940075034,0.8,0.3674369595206003
user_04625,220.56,10,2.0,8.05,0.0,5.0,0.4326696950787546,0.8,0.3461357560630037
user_04626,324.7,16,4.0,4.95,0.25,10.0,0.3556862433405486,0.8,0.2845489946724389
user_04627,252.05,10,3.0,19.566666666666666,0.0,7.0,0.4375168117955063,0.8,0.35001344943640506
user_04628,158.07,8,5.0,28.419999999999998,0.6,2.0,0.5339924805415162,0.8,0.42719398443321294
user_04629,184.9,11,1.0,6.6,0.0,8.0,0.46817111242868736,0.8,0.3745368899429499
user_04630,227.19,14,2.0,16.85,0.0,4.0,0.370893903861494,0.8,0.29671512308919523
user_04631,190.95,9,1.0,21.4,1.0,5.0,0.46365396974039724,0.8,0.3709231757923178
user_04632,287.63,13,5.0,28.419999999999998,0.2,1.0,0.36553305961317023,0.8,0.2924264476905362
user_04633,185.78,8,1.0,16.6,0.0,4.0,0.5159158068105548,0.8,0.4127326454484439
user_04634,326.75,14,5.0,19.979999999999997,0.8,10.0,0.3438613536836757,0.8,0.27508908294694057
user_04635,193.98,11,2.0,12.0,0.5,6.0,0.42228704882737716,0.8,0.3378296390619018
user_04636,45.52,2,3.0,14.566666666666668,0.3333333333333333,4.0,0.9080656925793056,0.8,0.7264525540634446
user_04637,345.45,14,0.0,0.0,0.0,5.0,0.3856842010676383,0.8,0.30854736085411066
user_04638,443.69,18,1.0,15.5,0.0,5.0,0.2791302022094159,0.8,0.22330416176753276
user_04640,7.27,1,1.0,7.4,0.0,10.0,0.9425068174590118,0.8,0.7540054539672094
user_04641,226.0,12,4.0,20.0,0.5,8.0,0.40801229714212234,0.8,0.3264098377136979
user_04642,150.85,9,2.0,11.15,1.0,5.0,0.4610471315984432,0.8,0.3688377052787546
user_04644,122.14999999999999,5,3.0,11.433333333333332,0.6666666666666666,8.0,0.6203217724217317,0.8,0.49625741793738537
user_04645,173.33,12,1.0,37.9,1.0,9.0,0.41207961152509953,0.8,0.32966368922007966
user_04646,80.27000000000001,7,4.0,13.525,0.5,7.0,0.5796589165588493,0.8,0.4637271332470794
user_04647,198.12,8,4.0,16.025,0.25,3.0,0.5305843143629311,0.8,0.42446745149034487
user_04648,23.37,1,7.0,12.157142857142857,0.7142857142857143,3.0,0.9164002739224202,0.8,0.7331202191379362
user_04649,329.76,11,4.0,7.65,0.75,11.0,0.3829918959661452,0.8,0.30639351677291615
user_04650,305.27000000000004,12,6.0,23.616666666666664,0.6666666666666666,4.0,0.41707587686872394,0.8,0.3336607014949792
user_04651,508.86,24,6.0,13.5,1.0,10.0,0.41318406800980434,0.8,0.3305472544078435
user_04652,460.65,17,0.0,0.0,0.0,1.0,0.4637951572363023,0.8,0.3710361257890419
user_04653,430.0,17,1.0,17.0,1.0,9.0,0.30386364127684673,0.8,0.2430909130214774
user_04654,67.4,2,0.0,0.0,0.0,6.0,0.814932985048777,0.8,0.6519463880390216
user_04655,345.32,14,2.0,15.55,0.5,3.0,0.32798682640293886,0.8,0.2623894611223511
user_04656,237.65,9,1.0,14.0,0.0,4.0,0.4504380999556294,0.8,0.36035047996450353
user_04657,24.22,1,0.0,0.0,0.0,6.0,0.953569099070313,0.8,0.7628552792562504
user_04658,77.37,5,2.0,20.0,0.0,6.0,0.6438572691647044,0.8,0.5150858153317636
user_04659,217.03,9,1.0,31.0,0.0,5.0,0.48206905991951204,0.8,0.3856552479356097
user_04660,264.08,10,0.0,0.0,0.0,4.0,0.44197369240335793,0.8,0.35357895392268635
user_04661,345.5,9,5.0,37.04,0.6,2.0,0.5253766493045415,0.8,0.42030131944363325
user_04662,510.70000000000005,19,2.0,11.55,1.0,7.0,0.2956048808746251,0.8,0.2364839046997001
user_04663,252.96,12,1.0,17.0,0.0,4.0,0.39391122725916766,0.8,0.3151289818073342
user_04664,366.8,9,6.0,9.066666666666666,0.5,8.0,0.43029356030970894,0.8,0.3442348482477672
user_04665,260.03,13,3.0,23.633333333333336,0.6666666666666666,6.0,0.36342344447098013,0.8,0.29073875557678414
user_04666,100.14,7,2.0,28.3,0.5,0.0,0.4229443941603917,0.8,0.33835551532831337
user_04667,30.87,3,0.0,0.0,0.0,9.0,0.6318060858497968,0.8,0.5054448686798375
user_04668,19.92,1,0.0,0.0,0.0,5.0,0.9520760134463483,0.8,0.7616608107570787
user_04669,355.96999999999997,14,6.0,21.266666666666666,0.3333333333333333,4.0,0.3892648535131459,0.8,0.31141188281051674
user_04670,284.65000000000003,9,2.0,11.95,0.5,6.0,0.48668072119109035,0.8,0.3893445769528723
user_04672,167.75,9,0.0,0.0,0.0,12.0,0.3986072046872448,0.8,0.3188857637497959
user_04673,236.22,10,1.0,17.6,1.0,5.0,0.41702665461110305,0.8,0.3336213236888825
user_04674,261.64,12,5.0,30.72,0.6,6.0,0.4290572321133398,0.8,0.3432457856906719
user_04675,476.11,23,1.0,12.0,1.0,4.0,0.3085104425109695,0.8,0.2468083540087756
user_04676,411.16,13,0.0,0.0,0.0,2.0,0.42021380175154865,0.8,0.33617104140123893
user_04678,379.54,20,3.0,18.766666666666666,1.0,4.0,0.2904680817157892,0.8,0.23237446537263137
user_04679,217.28,10,3.0,20.099999999999998,0.3333333333333333,3.0,0.43285821744718606,0.8,0.34628657395774887
user_04680,522.16,14,4.0,20.35,0.5,6.0,0.34241891126240537,0.8,0.2739351290099243
user_04681,273.86,13,0.0,0.0,0.0,3.0,0.40380667928331626,0.8,0.32304534342665303
user_04682,274.48,13,3.0,9.366666666666667,0.6666666666666666,1.0,0.34880003177045205,0.8,0.27904002541636164
user_04683,21.08,1,1.0,11.5,1.0,10.0,0.9144712593073766,0.8,0.7315770074459014
user_04684,189.32999999999998,12,3.0,20.099999999999998,0.6666666666666666,5.0,0.39381121657294765,0.8,0.3150489732583581
user_04686,86.02,3,1.0,25.0,0.0,3.0,0.6865915210413676,0.8,0.549273216833094
user_04687,249.1,10,3.0,17.900000000000002,0.3333333333333333,6.0,0.4360075244544,0.8,0.34880601956352003
user_04688,45.46,1,4.0,10.6,0.5,4.0,0.9198254479130198,0.8,0.7358603583304159
user_04689,203.69,7,2.0,19.8,0.5,5.0,0.5257048870072117,0.8,0.4205639096057694
user_04690,251.86,11,2.0,33.75,0.0,8.0,0.4152540680667596,0.8,0.3322032544534077
user_04691,317.62,12,1.0,7.6,0.0,5.0,0.4504642577483205,0.8,0.36037140619865643
user_04692,281.8,13,1.0,20.1,1.0,5.0,0.3743053784426873,0.8,0.29944430275414985
user_04693,124.2,10,1.0,6.5,0.0,7.0,0.46596238308889903,0.8,0.37276990647111924
user_04694,207.43,13,5.0,14.0,0.8,3.0,0.37648381292565924,0.8,0.3011870503405274
user_04695,377.44,16,3.0,22.833333333333332,0.3333333333333333,1.0,0.3017680857971434,0.8,0.24141446863771476
user_04696,364.6,16,2.0,19.95,0.5,3.0,0.33228607582675357,0.8,0.2658288606614029
user_04697,145.66,7,3.0,22.066666666666666,0.3333333333333333,3.0,0.5823859082308327,0.8,0.4659087265846662
user_04698,343.34000000000003,14,3.0,13.666666666666666,0.3333333333333333,5.0,0.3505186558522746,0.8,0.28041492468181967
user_04699,283.69,8,3.0,14.666666666666666,0.6666666666666666,6.0,0.5331863970511326,0.8,0.4265491176409061
user_04700,153.64000000000001,7,1.0,0.0,1.0,8.0,0.6400385972901859,0.8,0.5120308778321487
user_04701,166.26000000000002,6,2.0,18.1,0.0,5.0,0.5777603888208427,0.8,0.46220831105667415
user_04702,248.69,12,3.0,16.333333333333332,0.6666666666666666,6.0,0.4017379056383941,0.8,0.3213903245107153
user_04703,484.42,13,2.0,9.45,1.0,5.0,0.3831173385701186,0.8,0.3064938708560949
user_04704,267.46,15,7.0,18.428571428571427,0.42857142857142855,6.0,0.38471741238794666,0.8,0.30777392991035735
user_04705,132.35999999999999,7,3.0,31.7,0.6666666666666666,4.0,0.6093624130280035,0.8,0.48748993042240285
user_04706,180.2,14,4.0,17.925,0.0,8.0,0.44457677953137226,0.8,0.35566142362509784
user_04708,212.7,8,1.0,5.7,0.0,4.0,0.5169321223238311,0.8,0.4135456978590649
user_04709,259.8,12,1.0,29.7,0.0,4.0,0.38166588935539614,0.8,0.30533271148431695
user_04710,189.15,13,1.0,3.6,0.0,2.0,0.3586046048708162,0.8,0.286883683896653
user_04711,276.25,10,1.0,13.2,1.0,3.0,0.4574320440091889,0.8,0.3659456352073511
user_04712,193.79,11,2.0,5.4,1.0,5.0,0.458722908495272,0.8,0.3669783267962176
user_04713,147.21,9,3.0,17.333333333333332,0.0,5.0,0.47925651880033654,0.8,0.38340521504026925
user_04714,302.57,19,4.0,15.025,0.75,3.0,0.326441011525053,0.8,0.2611528092200424
user_04715,197.13,10,2.0,14.8,0.5,5.0,0.4366222512599648,0.8,0.34929780100797186
user_04716,224.3,14,4.0,15.7,0.75,2.0,0.360785397495121,0.8,0.28862831799609684
user_04717,143.04,7,1.0,25.1,1.0,9.0,0.6298197679531168,0.8,0.5038558143624935
user_04718,244.35,13,0.0,0.0,0.0,5.0,0.35023116995004505,0.8,0.2801849359600361
user_04719,235.43,11,3.0,14.299999999999999,0.6666666666666666,5.0,0.44200870921137997,0.8,0.353606967369104
user_04720,525.9300000000001,22,3.0,22.3,0.3333333333333333,5.0,0.2796273303119224,0.8,0.22370186424953792
user_04722,183.21,18,0.0,0.0,0.0,2.0,0.4429796842212214,0.8,0.35438374737697714
user_04723,326.3,12,1.0,49.8,0.0,4.0,0.3706903742218369,0.8,0.2965522993774696
user_04724,334.03,14,2.0,19.1,0.0,7.0,0.3482624239369293,0.8,0.27860993914954346
user_04725,247.41000000000003,7,2.0,50.1,1.0,6.0,0.5500429103827276,0.8,0.44003432830618205
user_04726,121.60000000000001,7,3.0,14.566666666666668,0.0,2.0,0.5359372628523527,0.8,0.42874981028188214
user_04727,320.84000000000003,13,7.0,24.671428571428574,0.8571428571428571,9.0,0.33321768865658963,0.8,0.2665741509252717
user_04729,316.39,14,1.0,25.6,1.0,11.0,0.30840235407090616,0.8,0.24672188325672495
user_04730,207.41,10,1.0,17.0,1.0,2.0,0.43643062811750466,0.8,0.34914450249400375
user_04732,101.81,7,1.0,22.0,1.0,10.0,0.6181118018272531,0.8,0.4944894414618025
user_04733,253.43,15,5.0,11.36,0.8,6.0,0.3466613235319317,0.8,0.27732905882554537
user_04734,187.84,8,0.0,0.0,0.0,6.0,0.5513591217221987,0.8,0.441087297377759
user_04735,378.89,13,7.0,25.414285714285715,0.42857142857142855,4.0,0.4093924073756222,0.8,0.32751392590049777
user_04736,65.15,1,3.0,14.833333333333334,0.3333333333333333,10.0,0.8725143750910087,0.8,0.698011500072807
user_04737,291.69,10,3.0,15.466666666666667,0.6666666666666666,8.0,0.4634574041019998,0.8,0.37076592328159985
user_04738,27.87,1,0.0,0.0,0.0,3.0,0.9433432187136925,0.8,0.754674574970954
user_04739,671.9399999999999,20,8.0,14.65,0.75,8.0,0.3791955318161243,0.8,0.3033564254528995
user_04740,195.41,8,3.0,12.933333333333332,0.3333333333333333,6.0,0.5346818132243829,0.8,0.42774545057950636
user_04741,93.13,6,1.0,14.4,0.0,4.0,0.6091927555427411,0.8,0.4873542044341929
user_04743,195.29,11,3.0,18.166666666666668,0.3333333333333333,5.0,0.42462891908218475,0.8,0.3397031352657478
user_04744,117.16999999999999,6,3.0,16.266666666666666,1.0,9.0,0.5983406459831934,0.8,0.4786725167865547
user_04745,311.45,14,2.0,59.35,1.0,4.0,0.4146952641932339,0.8,0.3317562113545871
user_04746,193.89000000000001,10,3.0,14.166666666666666,0.0,9.0,0.44644337488196223,0.8,0.3571546999055698
user_04747,190.76,8,6.0,26.25,0.5,2.0,0.5181415647751898,0.8,0.41451325182015186
user_04748,514.74,13,3.0,24.3,0.3333333333333333,5.0,0.3389880771077242,0.8,0.2711904616861794
user_04749,303.6,13,3.0,13.966666666666667,0.6666666666666666,3.0,0.37279790778482585,0.8,0.2982383262278607
user_04750,7.92,1,3.0,28.03333333333333,0.6666666666666666,8.0,0.934189369152984,0.8,0.7473514953223872
user_04751,248.57999999999998,13,2.0,16.7,1.0,4.0,0.37972132884492565,0.8,0.30377706307594055
user_04752,127.38,9,4.0,10.1,0.25,4.0,0.49651364407581794,0.8,0.3972109152606544
user_04753,335.86,12,1.0,53.7,1.0,3.0,0.36889106874890215,0.8,0.2951128549991217
user_04754,524.53,16,2.0,12.5,0.0,5.0,0.3062028182993108,0.8,0.24496225463944865
user_04755,5.33,1,3.0,21.099999999999998,0.6666666666666666,11.0,0.9499232786549157,0.8,0.7599386229239325
user_04756,279.3,8,5.0,40.480000000000004,0.4,3.0,0.5979406514221104,0.8,0.47835252113768834
user_04757,214.10999999999999,8,5.0,17.18,0.6,9.0,0.5366427554135591,0.8,0.4293142043308473
user_04758,330.8,14,3.0,2.1333333333333333,1.0,11.0,0.3453478833459103,0.8,0.27627830667672826
user_04760,178.6,10,1.0,25.1,1.0,5.0,0.4410522916083821,0.8,0.3528418332867057
user_04761,277.44,13,0.0,0.0,0.0,5.0,0.37129616841407886,0.8,0.2970369347312631
user_04762,212.63,14,5.0,15.540000000000001,0.8,4.0,0.3658428163770849,0.8,0.2926742531016679
user_04763,119.65,7,4.0,17.725,0.75,4.0,0.594552032190318,0.8,0.47564162575225444
user_04764,73.16,1,2.0,27.25,0.5,4.0,0.8791697725309766,0.8,0.7033358180247813
user_04765,198.46,8,2.0,27.599999999999998,0.5,6.0,0.519628460752195,0.8,0.41570276860175603
user_04766,387.52,14,2.0,11.9,1.0,6.0,0.32775614204736847,0.8,0.2622049136378948
user_04767,397.43,19,2.0,7.45,1.0,6.0,0.30434991158871705,0.8,0.24347992927097364
user_04768,353.44,15,2.0,5.2,1.0,4.0,0.4265616012789289,0.8,0.3412492810231431
user_04769,355.06,13,5.0,11.379999999999999,0.6,5.0,0.37628752297447216,0.8,0.30103001837957777
user_04770,326.32,11,5.0,35.44,0.2,7.0,0.42343905769849777,0.8,0.33875124615879826
user_04771,160.43,7,4.0,17.975,0.25,3.0,0.5840326456269532,0.8,0.4672261165015626
user_04772,281.14,11,3.0,12.6,0.3333333333333333,13.0,0.4008646821284146,0.8,0.3206917457027317
user_04773,206.6,4,0.0,0.0,0.0,6.0,0.5792947237672693,0.8,0.4634357790138155
user_04774,165.89000000000001,11,1.0,20.6,1.0,3.0,0.47402164083242554,0.8,0.37921731266594044
user_04775,350.54,16,3.0,11.0,1.0,4.0,0.310749464095739,0.8,0.2485995712765912
user_04776,216.87,9,4.0,34.925,0.5,3.0,0.48575174678413796,0.8,0.38860139742731037
user_04777,253.17,12,2.0,39.8,0.0,7.0,0.38929546665248466,0.8,0.31143637332198776
user_04779,259.39,15,1.0,15.3,1.0,7.0,0.35032876280916947,0.8,0.2802630102473356
user_04780,113.72,7,4.0,14.8,0.25,5.0,0.5850394200281636,0.8,0.4680315360225309
user_04781,408.13,22,2.0,11.0,1.0,3.0,0.3094407418746787,0.8,0.24755259349974296
user_04782,104.68,5,1.0,13.8,1.0,3.0,0.5899635263951083,0.8,0.4719708211160867
