user_id,total_watch_time,watch_count,search_count,avg_search_time,search_click_rate,recommend_count
user_05744,160.64000000000001,8,1.0,32.1,1.0,10.0
user_05746,49.33,2,0.0,0.0,0.0,9.0
user_05747,100.78,6,2.0,26.9,0.5,12.0
user_05748,288.23,11,7.0,13.671428571428573,0.14285714285714285,9.0
user_05749,101.69,6,2.0,5.35,0.5,6.0
user_05750,190.89,11,0.0,0.0,0.0,5.0
user_05751,149.45999999999998,6,0.0,0.0,0.0,5.0
user_05752,77.93,4,7.0,27.32857142857143,0.42857142857142855,5.0
user_05753,221.76,9,3.0,30.5,0.3333333333333333,6.0
user_05754,102.34,8,2.0,38.75,0.5,9.0
user_05755,184.75,5,4.0,10.275,0.75,3.0
user_05756,256.18,15,4.0,14.3,0.5,1.0
user_05757,33.93,1,4.0,16.925,0.25,0.0
user_05759,253.14,10,2.0,43.05,0.5,5.0
user_05760,380.17,11,3.0,20.133333333333333,1.0,3.0
user_05761,364.19,17,3.0,11.433333333333335,0.0,7.0
user_05762,38.28,2,1.0,22.8,0.0,6.0
user_05764,222.15,9,2.0,23.8,0.0,11.0
user_05765,385.87,11,3.0,15.300000000000002,0.0,6.0
user_05766,358.07,16,7.0,5.871428571428572,0.42857142857142855,1.0
user_05767,181.42000000000002,9,2.0,20.8,0.0,6.0
user_05769,76.86,2,3.0,21.03333333333333,0.3333333333333333,6.0
user_05770,201.93,10,3.0,8.533333333333333,0.0,4.0
user_05771,88.25,9,2.0,18.2,0.0,4.0
user_05772,375.75,8,0.0,0.0,0.0,3.0
user_05773,77.62,3,1.0,18.5,1.0,3.0
user_05774,206.12,11,2.0,21.3,0.5,7.0
user_05775,425.51,19,1.0,1.2,1.0,10.0
user_05776,320.68,14,3.0,15.9,0.3333333333333333,5.0
user_05777,276.12,13,4.0,10.85,0.5,5.0
user_05778,212.04,11,5.0,23.18,0.2,1.0
user_05779,219.94,12,0.0,0.0,0.0,10.0
user_05780,120.65,7,3.0,16.733333333333334,0.6666666666666666,3.0
user_05781,113.0,12,0.0,0.0,0.0,4.0
user_05783,423.88,18,2.0,23.7,1.0,5.0
user_05784,308.40000000000003,13,2.0,9.25,0.5,7.0
user_05785,801.45,28,2.0,9.0,0.0,10.0
user_05786,317.17,14,1.0,5.8,0.0,6.0
user_05787,294.54,19,2.0,9.95,0.5,11.0
user_05788,90.48,8,1.0,18.4,1.0,2.0
user_05789,134.17999999999998,6,0.0,0.0,0.0,5.0
user_05790,346.5,16,0.0,0.0,0.0,9.0
user_05791,198.43,11,9.0,32.73333333333333,0.3333333333333333,2.0
user_05792,158.57,9,3.0,19.333333333333332,0.3333333333333333,6.0
user_05793,291.65999999999997,8,2.0,12.700000000000001,0.0,7.0
user_05795,328.62,11,1.0,20.3,0.0,7.0
user_05796,412.56,13,3.0,12.233333333333334,0.3333333333333333,5.0
user_05797,5.21,1,3.0,21.166666666666668,0.6666666666666666,3.0
user_05798,345.17,11,5.0,24.619999999999997,0.6,5.0
user_05799,205.71,10,1.0,15.0,0.0,8.0
user_05800,127.34,7,2.0,19.35,0.5,7.0
user_05801,406.6,18,2.0,14.8,0.0,16.0
user_05802,62.440000000000005,2,5.0,26.880000000000003,0.4,6.0
user_05805,343.90999999999997,16,9.0,23.744444444444444,0.4444444444444444,4.0
user_05806,160.66,7,4.0,35.125,0.25,5.0
user_05808,231.61,16,4.0,14.125,0.75,2.0
user_05809,179.35,10,3.0,29.633333333333336,0.6666666666666666,8.0
user_05810,198.91,9,4.0,21.45,0.25,3.0
user_05811,249.0,9,3.0,31.866666666666664,0.3333333333333333,4.0
user_05812,232.53,14,3.0,51.36666666666667,0.3333333333333333,8.0
user_05813,69.0,6,3.0,18.666666666666668,0.0,7.0
user_05814,287.36,9,4.0,14.95,0.5,4.0
user_05815,275.7,6,3.0,27.433333333333334,0.3333333333333333,6.0
user_05816,320.85,12,0.0,0.0,0.0,3.0
user_05817,206.15,9,3.0,12.933333333333332,0.6666666666666666,2.0
user_05818,280.2,13,6.0,15.450000000000001,1.0,4.0
user_05819,236.15,13,1.0,14.7,0.0,12.0
user_05820,341.0,16,5.0,14.179999999999998,0.4,6.0
user_05821,231.32,8,2.0,31.75,0.5,8.0
user_05824,363.15999999999997,11,5.0,25.52,0.6,6.0
user_05825,216.07,10,2.0,8.65,0.5,4.0
user_05826,297.99,12,2.0,25.5,0.0,8.0
user_05827,421.61,14,0.0,0.0,0.0,6.0
user_05828,317.53000000000003,9,1.0,33.1,0.0,10.0
user_05830,310.05,12,2.0,10.2,0.5,2.0
user_05831,370.03,13,2.0,9.0,1.0,6.0
user_05832,310.17,16,4.0,34.925,0.25,4.0
user_05833,118.97,6,4.0,15.125,1.0,5.0
user_05834,293.87,9,2.0,12.75,0.5,4.0
user_05835,406.12,15,6.0,15.533333333333333,0.5,5.0
user_05836,214.01999999999998,11,2.0,66.5,1.0,7.0
user_05837,233.4,9,6.0,21.849999999999998,0.6666666666666666,6.0
user_05838,223.20000000000002,11,1.0,14.7,0.0,10.0
user_05839,193.37,9,4.0,18.95,0.5,5.0
user_05840,736.6700000000001,22,2.0,11.4,1.0,8.0
user_05841,245.38,11,2.0,15.850000000000001,0.5,8.0
user_05842,115.75,6,5.0,14.2,1.0,6.0
user_05843,411.16,14,0.0,0.0,0.0,8.0
user_05844,98.02,6,1.0,27.5,0.0,5.0
user_05847,189.64,7,5.0,19.02,0.6,6.0
user_05848,84.8,9,0.0,0.0,0.0,3.0
user_05849,185.89,14,5.0,30.18,0.6,7.0
user_05850,667.92,21,8.0,16.1625,0.25,9.0
user_05852,330.1,12,4.0,17.7,0.5,5.0
user_05853,211.35,12,0.0,0.0,0.0,5.0
user_05854,71.76,5,3.0,28.333333333333332,0.6666666666666666,6.0
user_05855,174.23,10,0.0,0.0,0.0,12.0
user_05856,140.8,7,2.0,23.85,0.0,6.0
user_05857,269.83,14,2.0,19.35,0.5,3.0
user_05858,199.65,8,4.0,31.7,0.0,5.0
user_05859,2.43,1,2.0,17.25,1.0,6.0
user_05860,268.92,10,3.0,23.766666666666666,0.3333333333333333,6.0
user_05861,184.17,8,3.0,11.766666666666666,0.0,3.0
user_05862,300.99,14,2.0,11.05,0.0,2.0
user_05864,55.05,6,6.0,44.25,0.5,6.0
user_05866,79.41999999999999,7,3.0,15.266666666666666,1.0,7.0
user_05867,230.18,12,2.0,12.2,1.0,2.0
user_05868,149.07000000000002,11,3.0,27.833333333333332,0.6666666666666666,4.0
user_05870,280.65,11,1.0,43.6,1.0,1.0
user_05871,393.27000000000004,13,1.0,9.0,1.0,5.0
user_05872,13.97,1,1.0,38.6,0.0,0.0
user_05873,176.27,8,2.0,12.25,1.0,6.0
user_05874,272.09000000000003,11,4.0,12.025,0.5,8.0
user_05875,146.17,11,4.0,40.275,0.5,4.0
user_05876,344.02,8,2.0,31.75,0.5,5.0
user_05877,73.84,5,2.0,18.85,0.0,4.0
user_05878,32.74,1,2.0,25.55,1.0,5.0
user_05879,352.40999999999997,16,3.0,12.633333333333333,0.3333333333333333,4.0
user_05880,199.93,8,5.0,23.22,0.4,4.0
user_05881,391.57,13,3.0,14.600000000000001,0.3333333333333333,9.0
user_05882,236.44,10,2.0,41.2,0.5,11.0
user_05883,236.5,9,5.0,18.759999999999998,0.4,4.0
user_05884,164.4,8,3.0,7.6000000000000005,0.6666666666666666,4.0
user_05885,209.93,11,4.0,35.85,0.5,3.0
user_05886,112.57,5,5.0,12.540000000000001,0.4,3.0
user_05887,182.23,13,4.0,17.4,0.75,6.0
user_05888,154.67,7,1.0,0.0,1.0,12.0
user_05890,62.47,6,3.0,41.03333333333333,0.0,4.0
user_05891,264.25,12,6.0,23.950000000000003,0.8333333333333334,4.0
user_05892,292.39,13,2.0,46.550000000000004,0.0,4.0
user_05893,70.97,2,2.0,31.200000000000003,1.0,6.0
user_05894,444.59000000000003,14,4.0,15.35,0.25,7.0
user_05895,256.52,11,1.0,11.0,0.0,5.0
user_05896,106.57,7,2.0,28.6,0.5,2.0
user_05898,312.06,15,3.0,22.8,0.6666666666666666,5.0
user_05899,335.88,12,1.0,14.5,1.0,4.0
user_05900,337.25,9,4.0,21.4,0.5,4.0
user_05901,58.81,4,1.0,8.3,0.0,6.0
user_05902,231.3,11,1.0,13.8,0.0,9.0
user_05903,145.04,10,6.0,20.150000000000002,0.5,4.0
user_05904,313.71000000000004,9,4.0,12.100000000000001,0.75,7.0
user_05905,199.35,10,2.0,14.1,0.5,6.0
user_05906,381.59000000000003,14,3.0,4.966666666666666,1.0,3.0
user_05907,4.06,1,2.0,24.5,1.0,7.0
user_05908,228.27,8,6.0,23.933333333333334,0.6666666666666666,9.0
user_05909,234.66,6,3.0,16.23333333333333,0.3333333333333333,3.0
user_05910,420.3,22,3.0,19.766666666666666,0.0,5.0
user_05911,131.43,7,3.0,14.833333333333334,0.6666666666666666,11.0
user_05912,211.2,9,3.0,19.066666666666666,0.3333333333333333,3.0
user_05913,193.69,9,0.0,0.0,0.0,4.0
user_05914,347.96,16,4.0,27.625,0.75,10.0
user_05915,207.07999999999998,8,1.0,8.4,1.0,10.0
user_05916,43.47,8,4.0,21.325000000000003,0.5,3.0
user_05917,8.1,1,1.0,13.5,0.0,9.0
user_05918,28.220000000000002,2,2.0,7.75,0.0,5.0
user_05919,28.48,1,2.0,23.75,1.0,8.0
user_05920,414.93,19,4.0,14.799999999999999,0.25,4.0
user_05922,265.55,13,1.0,9.8,0.0,8.0
user_05923,11.08,1,2.0,18.35,1.0,3.0
user_05924,254.23000000000002,11,8.0,13.5875,0.75,7.0
user_05926,43.83,2,1.0,16.0,1.0,8.0
user_05927,282.57,13,3.0,12.066666666666668,0.3333333333333333,3.0
user_05928,88.59,7,7.0,12.514285714285716,0.5714285714285714,5.0
user_05929,75.36,7,0.0,0.0,0.0,7.0
user_05930,153.52,9,5.0,29.18,0.6,4.0
user_05931,279.52,11,1.0,16.8,0.0,6.0
user_05932,94.50999999999999,8,0.0,0.0,0.0,5.0
user_05933,557.27,23,1.0,8.7,0.0,4.0
user_05934,377.32,19,2.0,15.649999999999999,1.0,6.0
user_05935,742.11,32,6.0,35.1,0.3333333333333333,14.0
user_05936,410.62,12,4.0,19.425,0.25,6.0
user_05937,137.38,7,3.0,11.066666666666668,0.3333333333333333,3.0
user_05938,50.26,7,8.0,9.7125,0.5,5.0
user_05939,273.62,17,1.0,21.4,1.0,6.0
user_05940,241.7,11,1.0,29.7,1.0,3.0
user_05941,182.6,9,0.0,0.0,0.0,7.0
user_05942,220.28,10,2.0,12.8,1.0,7.0
user_05943,160.44,7,0.0,0.0,0.0,5.0
user_05944,359.49,9,2.0,17.6,1.0,7.0
user_05945,144.94,9,2.0,29.35,0.5,6.0
user_05946,24.38,1,4.0,15.075000000000001,0.5,1.0
user_05948,509.84,19,2.0,8.2,0.0,7.0
user_05949,101.61,6,2.0,16.95,0.5,5.0
user_05950,352.79,15,3.0,11.833333333333334,0.0,9.0
user_05951,357.97,12,6.0,24.650000000000002,0.3333333333333333,6.0
user_05952,525.9,19,2.0,14.65,0.5,7.0
user_05953,22.89,1,4.0,13.325,0.5,7.0
user_05954,202.17000000000002,10,1.0,4.6,1.0,4.0
user_05955,129.17,6,7.0,16.942857142857143,0.5714285714285714,4.0
user_05957,404.71999999999997,16,1.0,5.7,0.0,9.0
user_05958,210.72,8,4.0,13.025,0.25,4.0
user_05959,77.41,10,4.0,12.675,0.5,5.0
user_05960,347.1,12,0.0,0.0,0.0,7.0
user_05961,195.59,8,0.0,0.0,0.0,8.0
user_05962,258.14,12,4.0,14.649999999999999,0.5,3.0
user_05963,187.22,7,6.0,16.716666666666665,0.5,7.0
user_05965,158.01999999999998,8,7.0,16.6,0.42857142857142855,1.0
user_05967,198.45,7,2.0,26.299999999999997,0.0,2.0
user_05968,380.14,16,3.0,19.233333333333334,0.0,8.0
user_05969,264.33,12,3.0,20.666666666666668,0.0,6.0
user_05970,218.01999999999998,12,0.0,0.0,0.0,6.0
user_05971,284.29,12,4.0,20.575,0.5,6.0
user_05972,387.45,15,4.0,13.8,0.75,7.0
user_05973,329.48,16,2.0,18.8,1.0,3.0
user_05974,38.43,1,2.0,12.100000000000001,0.5,7.0
user_05975,211.5,10,2.0,8.25,0.5,5.0
user_05976,192.73000000000002,10,8.0,14.425,0.375,4.0
user_05978,292.82,13,3.0,22.03333333333333,1.0,6.0
user_05979,419.1,17,3.0,7.066666666666666,1.0,6.0
user_05980,155.95,8,3.0,13.433333333333332,0.3333333333333333,7.0
user_05981,210.70999999999998,8,2.0,17.6,0.5,7.0
user_05982,111.69999999999999,8,4.0,15.275,0.5,2.0
user_05983,623.66,24,6.0,42.1,0.6666666666666666,6.0
user_05984,175.24,8,1.0,2.9,0.0,8.0
user_05985,23.66,1,0.0,0.0,0.0,9.0
user_05986,186.95,9,1.0,16.6,0.0,5.0
user_05987,348.05,13,5.0,21.380000000000003,0.2,5.0
user_05988,224.47,11,0.0,0.0,0.0,8.0
user_05989,493.22,14,1.0,4.8,0.0,11.0
user_05990,175.10999999999999,2,1.0,23.0,0.0,5.0
user_05992,48.46,1,2.0,17.1,0.5,6.0
user_05993,214.82,10,6.0,16.583333333333332,0.3333333333333333,4.0
user_05994,305.15,13,2.0,26.25,1.0,5.0
user_05995,267.58,11,3.0,7.433333333333334,0.0,6.0
user_05996,62.66,5,4.0,31.925,0.25,5.0
user_05997,424.87,16,6.0,22.933333333333334,0.3333333333333333,10.0
user_05998,402.5,15,2.0,10.4,0.0,5.0
user_06000,679.12,28,4.0,16.9,0.0,14.0
user_06002,379.68,13,2.0,18.75,0.5,5.0
user_06004,183.27,11,3.0,10.433333333333334,1.0,5.0
user_06005,355.09,14,0.0,0.0,0.0,4.0
user_06006,114.91,7,4.0,29.2,0.5,3.0
user_06007,253.65,9,1.0,23.7,0.0,4.0
user_06008,203.78,14,3.0,24.933333333333334,0.0,1.0
user_06009,140.88,11,3.0,24.2,0.6666666666666666,2.0
user_06010,139.82999999999998,7,2.0,4.45,0.5,1.0
user_06011,312.52,13,2.0,11.1,0.5,5.0
user_06012,108.35,6,0.0,0.0,0.0,5.0
user_06013,122.84,6,2.0,28.45,0.5,3.0
user_06014,184.43,8,3.0,15.9,0.6666666666666666,9.0
user_06015,133.76,6,0.0,0.0,0.0,3.0
user_06016,78.86,3,4.0,10.875,0.0,3.0
user_06017,123.9,6,3.0,7.366666666666667,0.6666666666666666,3.0
user_06018,307.84000000000003,14,0.0,0.0,0.0,7.0
user_06019,146.54,11,3.0,33.6,0.6666666666666666,3.0
user_06020,355.19,15,2.0,23.5,1.0,6.0
user_06023,183.12,12,3.0,14.133333333333333,1.0,8.0
user_06024,570.3199999999999,15,1.0,9.7,0.0,5.0
user_06025,80.38,8,3.0,7.333333333333333,1.0,7.0
user_06026,38.46,1,0.0,0.0,0.0,8.0
user_06027,748.3,22,3.0,8.666666666666666,0.3333333333333333,5.0
user_06028,167.59,6,3.0,16.0,1.0,7.0
user_06029,299.65,17,1.0,28.2,0.0,3.0
user_06030,21.23,2,2.0,38.95,0.0,2.0
user_06032,221.61,16,4.0,10.475,0.25,1.0
user_06033,165.9,10,1.0,14.1,0.0,5.0
user_06034,51.77,3,6.0,16.383333333333333,0.8333333333333334,4.0
user_06035,233.35,14,2.0,12.0,1.0,6.0
user_06036,166.43,12,4.0,27.25,0.0,7.0
user_06037,438.18,11,4.0,13.85,0.5,11.0
user_06038,368.0,14,2.0,34.65,0.0,8.0
user_06040,226.6,10,0.0,0.0,0.0,7.0
user_06041,295.51,13,1.0,19.7,0.0,4.0
user_06042,7.01,1,1.0,42.0,1.0,6.0
user_06043,196.32999999999998,10,1.0,14.9,1.0,5.0
user_06044,464.04,19,3.0,16.5,0.6666666666666666,1.0
user_06045,224.53,9,2.0,12.100000000000001,1.0,7.0
user_06046,278.37,10,8.0,18.925,0.625,9.0
user_06047,177.59,10,4.0,10.05,0.25,9.0
user_06048,306.17,15,3.0,19.566666666666666,0.3333333333333333,3.0
user_06049,238.43,11,1.0,9.9,1.0,8.0
user_06050,174.65,11,4.0,12.0,0.5,3.0
user_06051,127.36,11,2.0,30.849999999999998,0.5,6.0
user_06053,179.38,11,3.0,31.03333333333333,0.6666666666666666,4.0
user_06054,45.4,1,3.0,8.1,0.6666666666666666,7.0
user_06055,427.06,21,3.0,13.9,0.0,5.0
user_06056,693.29,22,4.0,24.549999999999997,0.5,10.0
user_06057,130.95,8,4.0,2.675,0.75,9.0
user_06058,166.64,7,0.0,0.0,0.0,4.0
user_06059,376.25,11,4.0,15.325,0.5,0.0
user_06060,126.1,11,2.0,22.8,0.0,5.0
user_06061,202.43,11,3.0,18.900000000000002,0.6666666666666666,7.0
user_06063,132.72,7,3.0,27.633333333333336,0.3333333333333333,3.0
user_06065,129.76,10,3.0,15.200000000000001,1.0,8.0
user_06066,296.0,12,3.0,24.46666666666667,0.3333333333333333,7.0
user_06067,160.9,11,1.0,30.4,0.0,6.0
user_06070,45.14,1,3.0,12.566666666666665,0.3333333333333333,7.0
user_06071,377.75,14,6.0,22.400000000000002,0.6666666666666666,3.0
user_06072,389.76,24,2.0,6.1,0.0,16.0
user_06074,293.79,10,5.0,18.880000000000003,0.6,9.0
user_06075,191.71,10,5.0,27.4,0.2,13.0
user_06076,171.1,6,3.0,22.866666666666664,0.3333333333333333,1.0
user_06077,182.04,13,1.0,21.9,0.0,6.0
user_06078,189.29,8,1.0,9.7,0.0,6.0
user_06079,245.9,10,0.0,0.0,0.0,8.0
user_06080,318.32,16,1.0,25.1,1.0,4.0
user_06081,268.34,11,4.0,42.275,0.0,3.0
user_06082,1.82,1,0.0,0.0,0.0,11.0
user_06083,30.95,1,2.0,11.1,0.5,7.0
user_06084,118.3,9,2.0,13.75,0.5,2.0
user_06085,220.32,13,1.0,40.3,0.0,6.0
user_06086,534.73,14,3.0,19.5,1.0,6.0
user_06087,167.71,10,1.0,5.6,0.0,3.0
user_06088,329.46000000000004,12,3.0,32.13333333333333,0.0,4.0
user_06089,187.6,6,3.0,29.866666666666664,1.0,6.0
user_06090,119.74,6,2.0,38.0,1.0,5.0
user_06091,53.45,2,2.0,10.5,0.5,4.0
user_06092,344.84,9,1.0,17.2,1.0,3.0
user_06094,92.49000000000001,8,2.0,12.700000000000001,0.5,4.0
user_06095,337.92,16,3.0,13.966666666666669,0.6666666666666666,4.0
user_06096,411.0,12,6.0,18.55,0.16666666666666666,2.0
user_06097,233.1,9,1.0,42.1,1.0,11.0
user_06098,258.02,11,3.0,35.166666666666664,0.6666666666666666,7.0
user_06099,151.53,13,1.0,16.8,1.0,6.0
user_06100,218.86,15,0.0,0.0,0.0,10.0
user_06102,68.47999999999999,2,4.0,32.175,0.75,6.0
user_06103,283.6,13,1.0,13.9,1.0,1.0
user_06104,545.23,17,0.0,0.0,0.0,5.0
user_06105,214.06,10,1.0,44.9,1.0,5.0
user_06107,319.11,10,3.0,18.666666666666668,0.6666666666666666,6.0
user_06108,197.72,11,1.0,1.4,1.0,6.0
user_06110,375.51,15,3.0,17.933333333333334,0.6666666666666666,2.0
user_06111,257.25,10,6.0,21.53333333333333,1.0,8.0
user_06112,171.54000000000002,10,2.0,3.8,0.5,6.0
user_06113,141.53,6,3.0,8.0,0.3333333333333333,7.0
user_06114,300.3,12,1.0,7.6,0.0,3.0
user_06115,158.65,7,2.0,23.5,0.0,9.0
user_06116,209.7,16,2.0,57.9,0.5,7.0
user_06117,176.51,9,5.0,12.84,0.4,5.0
user_06118,163.04,11,2.0,9.7,0.5,9.0
user_06119,267.01,13,3.0,9.466666666666667,0.3333333333333333,4.0
user_06120,473.0,16,2.0,20.35,0.0,6.0
user_06121,369.72,12,1.0,25.0,1.0,10.0
user_06122,455.05,14,2.0,13.0,0.5,3.0
user_06123,203.46,13,4.0,25.349999999999998,0.75,7.0
user_06124,459.83,24,10.0,20.52,0.6,6.0
user_06125,340.04,11,2.0,11.5,1.0,8.0
user_06126,263.9,13,6.0,14.65,0.6666666666666666,4.0
user_06127,155.42,5,1.0,14.3,0.0,4.0
user_06128,149.41,12,1.0,0.0,0.0,4.0
user_06131,159.34,8,4.0,12.525,1.0,6.0
user_06132,283.15999999999997,10,2.0,29.75,0.5,4.0
user_06134,224.48000000000002,8,3.0,14.4,0.0,2.0
user_06136,68.22,4,1.0,13.6,0.0,11.0
user_06137,256.23,9,1.0,44.1,0.0,5.0
user_06138,217.67000000000002,10,3.0,13.933333333333332,0.0,5.0
user_06139,147.79000000000002,7,2.0,41.3,0.5,4.0
user_06140,334.16,16,3.0,15.1,1.0,7.0
user_06141,273.96,12,1.0,17.4,0.0,4.0
user_06142,288.69,15,5.0,9.64,0.2,4.0
user_06143,316.57,15,4.0,18.1,0.25,4.0
user_06144,132.21,5,2.0,14.0,0.0,3.0
user_06145,287.11,10,4.0,16.4,0.5,8.0
user_06146,174.42,8,3.0,14.700000000000001,0.6666666666666666,9.0
user_06147,206.14999999999998,11,3.0,9.8,0.3333333333333333,11.0
user_06148,256.61,11,5.0,14.819999999999999,0.6,3.0
user_06149,272.87,9,1.0,8.8,0.0,5.0
user_06150,392.93,12,1.0,9.8,1.0,3.0
user_06151,144.56,7,7.0,9.457142857142857,0.2857142857142857,1.0
user_06152,279.91,10,5.0,22.36,0.6,3.0
user_06153,273.94,11,1.0,2.1,1.0,7.0
user_06155,510.19,24,0.0,0.0,0.0,10.0
user_06156,433.99,14,2.0,41.15,0.5,4.0
user_06157,329.46000000000004,15,3.0,11.299999999999999,0.6666666666666666,7.0
user_06159,239.5,12,2.0,11.0,0.5,7.0
user_06160,2.79,1,3.0,15.799999999999999,0.6666666666666666,3.0
user_06161,21.72,1,4.0,14.450000000000001,0.5,0.0
user_06162,56.65,1,4.0,12.375,0.75,6.0
user_06163,383.63,16,1.0,4.0,0.0,3.0
user_06164,199.67000000000002,11,4.0,13.1,0.5,5.0
user_06165,208.89,9,1.0,37.1,0.0,6.0
user_06166,121.5,7,3.0,14.533333333333333,0.3333333333333333,10.0
user_06167,321.45,8,5.0,21.380000000000003,0.6,4.0
user_06168,205.69,8,6.0,18.933333333333334,0.16666666666666666,11.0
user_06169,223.63,12,5.0,24.5,0.2,2.0
user_06170,305.31,14,4.0,22.775,0.5,4.0
user_06171,310.21,14,6.0,13.666666666666666,0.3333333333333333,4.0
user_06172,245.77,11,2.0,38.8,0.0,6.0
user_06174,299.79,14,1.0,15.5,1.0,7.0
user_06175,280.14,18,6.0,18.983333333333334,0.16666666666666666,8.0
user_06176,130.08,10,1.0,6.4,1.0,5.0
user_06178,183.85999999999999,7,3.0,25.5,0.6666666666666666,2.0
user_06179,303.42,13,1.0,20.0,0.0,7.0
user_06180,40.91,1,2.0,9.3,0.0,7.0
user_06181,29.47,1,6.0,10.15,0.3333333333333333,6.0
user_06183,177.71,10,0.0,0.0,0.0,8.0
user_06184,250.33,12,0.0,0.0,0.0,6.0
user_06185,29.37,1,5.0,21.740000000000002,0.6,6.0
user_06186,159.97,9,4.0,14.85,0.5,8.0
user_06187,51.43,4,4.0,13.35,0.25,6.0
user_06188,148.05,7,3.0,15.799999999999999,1.0,3.0
user_06190,125.53999999999999,7,1.0,15.6,1.0,8.0
user_06191,19.34,2,7.0,18.157142857142855,0.5714285714285714,5.0
user_06192,230.72,11,1.0,19.2,1.0,7.0
user_06193,158.03,10,7.0,19.514285714285712,0.42857142857142855,4.0
user_06194,87.09,8,3.0,53.76666666666667,0.3333333333333333,8.0
user_06196,336.16,14,2.0,11.0,1.0,6.0
user_06197,116.45,8,4.0,11.075,0.5,7.0
user_06198,310.99,12,3.0,21.400000000000002,0.0,7.0
user_06199,216.0,11,0.0,0.0,0.0,8.0
user_06200,257.05,8,7.0,29.442857142857143,0.5714285714285714,5.0
user_06201,410.14,18,9.0,12.155555555555557,0.5555555555555556,8.0
user_06203,353.31,8,1.0,8.9,0.0,7.0
user_06204,167.23999999999998,8,3.0,18.866666666666667,1.0,0.0
user_06205,156.05,11,0.0,0.0,0.0,6.0
user_06206,217.38,11,3.0,15.1,0.3333333333333333,7.0
user_06207,133.16,7,3.0,15.766666666666666,0.6666666666666666,3.0
user_06208,1.65,1,3.0,29.766666666666666,0.6666666666666666,9.0
user_06210,377.84,16,1.0,28.5,1.0,3.0
user_06211,213.94,14,2.0,11.4,0.5,5.0
user_06212,67.00999999999999,4,2.0,14.5,1.0,4.0
user_06213,426.6,14,2.0,21.7,0.5,9.0
user_06214,139.24,8,0.0,0.0,0.0,2.0
user_06215,547.63,22,2.0,23.0,0.0,16.0
user_06216,206.91,8,3.0,16.2,0.3333333333333333,3.0
user_06217,312.39,12,0.0,0.0,0.0,9.0
user_06218,171.08,8,4.0,12.475,0.0,10.0
user_06219,172.63,6,4.0,18.675,0.5,6.0
user_06220,309.23,13,1.0,26.1,0.0,3.0
user_06221,197.61,10,3.0,33.13333333333333,0.6666666666666666,5.0
user_06222,230.4,10,2.0,32.3,0.5,5.0
user_06223,43.81,1,1.0,10.5,1.0,4.0
user_06224,225.69,10,3.0,5.666666666666667,0.0,4.0
user_06225,69.88,2,3.0,22.03333333333333,0.6666666666666666,14.0
user_06226,188.19,8,2.0,11.25,0.5,6.0
user_06228,275.96999999999997,15,4.0,18.425,0.75,4.0
user_06229,241.93,10,4.0,17.7,0.5,4.0
user_06230,326.21,15,0.0,0.0,0.0,5.0
user_06231,233.5,12,0.0,0.0,0.0,2.0
user_06232,291.17,14,2.0,13.65,0.0,2.0
user_06233,57.08,5,3.0,20.366666666666667,0.3333333333333333,8.0
user_06236,158.95,8,3.0,27.333333333333332,0.3333333333333333,5.0
user_06237,93.53,9,3.0,22.066666666666666,0.3333333333333333,4.0
user_06238,189.59,9,1.0,35.8,1.0,9.0
user_06240,101.67,8,4.0,41.45,0.25,5.0
user_06241,395.72,16,4.0,29.75,1.0,6.0
user_06242,226.24,12,3.0,28.96666666666667,0.6666666666666666,8.0
user_06244,362.83,17,2.0,10.45,0.0,4.0
user_06245,286.01,9,1.0,0.0,0.0,7.0
user_06246,183.85999999999999,6,2.0,14.0,1.0,6.0
user_06247,138.22,10,4.0,26.8,0.25,9.0
user_06248,149.73,8,4.0,14.45,0.75,6.0
user_06249,181.28,8,2.0,18.6,1.0,5.0
user_06250,262.71,9,4.0,27.599999999999998,0.25,5.0
user_06251,350.45,13,1.0,8.5,1.0,8.0
user_06252,304.88,11,4.0,19.0,0.25,8.0
user_06253,199.73,8,2.0,14.3,1.0,6.0
user_06254,203.57999999999998,6,3.0,22.666666666666668,0.0,8.0
user_06255,212.13,9,6.0,16.133333333333336,0.6666666666666666,4.0
user_06256,172.07,12,1.0,3.4,0.0,4.0
user_06257,302.74,12,3.0,29.0,0.3333333333333333,3.0
user_06258,51.68,2,0.0,0.0,0.0,5.0
user_06259,227.22,10,1.0,34.4,0.0,3.0
user_06260,273.41,14,2.0,14.95,1.0,5.0
user_06261,199.69,12,2.0,20.9,1.0,7.0
user_06262,305.68,11,1.0,3.1,0.0,5.0
user_06263,145.65,9,5.0,19.86,0.6,4.0
user_06264,192.94,12,4.0,13.925,0.25,3.0
user_06266,326.69,11,2.0,26.450000000000003,0.5,5.0
user_06267,75.73,5,4.0,13.775,0.5,4.0
user_06268,384.94,9,0.0,0.0,0.0,3.0
user_06269,194.07,15,1.0,31.0,1.0,6.0
user_06270,235.99,14,4.0,19.625,0.5,1.0
user_06271,185.24,6,2.0,24.8,0.5,4.0
user_06273,341.42,12,4.0,27.650000000000002,0.25,9.0
user_06274,179.31,7,4.0,30.95,0.25,7.0
user_06275,363.13,20,4.0,19.9,0.5,12.0
user_06276,323.59,17,5.0,27.74,0.2,5.0
user_06277,401.92,18,3.0,13.866666666666667,0.3333333333333333,6.0
user_06279,271.8,14,3.0,29.399999999999995,1.0,4.0
