user_id,timestamp,activity_type,device_type,search_id,search_query,results_returned,clicked_result_position,search_duration_seconds,used_filters,Has Auto Playback,is_clicked,clicked_position
user_04538,2025-01-29 21:19:00,Search,Mobile,search_009243,music documentaries,100.0,-1.0,23.7,False,0,0,
user_04538,2025-06-21 22:29:00,Search,TV,search_004223,animated shows,52.0,9.0,16.5,False,0,1,9.0
user_04538,2025-09-14 22:17:00,Search,Mobile,search_007175,romantic comedies,88.0,-1.0,45.9,False,0,0,
user_04538,2025-11-07 21:19:00,Search,Tablet,search_012079,thriller series,53.0,-1.0,5.9,False,0,0,
user_04540,2025-12-08 22:10:00,Search,TV,search_020884,true crime,99.0,7.0,6.7,False,0,1,7.0
user_04540,2025-01-08 21:31:00,Search,Tablet,search_016088,family movies,53.0,9.0,20.4,False,0,1,9.0
user_04542,2025-06-12 21:07:00,Search,Mobile,search_017724,cooking shows,61.0,3.0,13.1,False,0,1,3.0
user_04542,2025-03-15 21:09:00,Search,Mobile,search_005965,horror movies,67.0,-1.0,18.9,True,0,0,
user_04543,2025-07-26 20:31:00,Search,Tablet,search_024585,travel documentaries,48.0,-1.0,29.5,False,0,0,
user_04543,2025-01-12 20:52:00,Search,TV,search_006798,drama series,46.0,3.0,8.4,False,0,1,3.0
user_04544,2025-02-01 20:34:00,Search,Mobile,search_002206,war movies,50.0,-1.0,38.6,False,0,0,
user_04544,2025-02-28 21:02:00,Search,Mobile,search_012775,cooking shows,18.0,-1.0,3.0,False,0,0,
user_04545,2025-04-21 20:05:00,Search,TV,search_005165,korean drama,75.0,6.0,26.5,False,0,1,6.0
user_04545,2025-10-25 20:43:00,Search,Desktop,search_008091,sci-fi,35.0,7.0,6.0,False,0,1,7.0
user_04545,2025-03-10 19:05:00,Search,Tablet,search_000892,best movies 2024,11.0,7.0,2.6,False,0,1,7.0
user_04546,2025-11-28 22:44:00,Search,TV,search_012648,award winning documentaries,13.0,-1.0,23.3,False,0,0,
user_04546,2025-01-21 22:42:00,Search,TV,search_022099,music documentaries,99.0,8.0,14.5,False,0,1,8.0
user_04546,2025-09-20 19:05:00,Search,TV,search_013005,biographies,54.0,9.0,1.5,False,0,1,9.0
user_04547,2025-06-16 20:15:00,Search,Desktop,search_018308,war movies,47.0,-1.0,12.9,False,0,0,
user_04547,2025-07-24 22:33:00,Search,TV,search_003746,christmas movies,99.0,-1.0,0.0,False,0,0,
user_04547,2025-12-16 18:56:00,Search,Mobile,search_004268,classic movies,40.0,-1.0,22.0,False,0,0,
user_04547,2025-02-06 21:55:00,Search,Tablet,search_018077,thriller series,42.0,-1.0,9.1,True,0,0,
user_04548,2025-01-17 18:37:00,Search,TV,search_016657,animated shows,10.0,-1.0,12.9,False,0,0,
user_04548,2025-09-29 21:24:00,Search,Tablet,search_012176,comedy shows,25.0,6.0,23.4,False,0,1,6.0
user_04548,2025-06-15 21:02:00,Search,Desktop,search_016210,sci-fi,92.0,10.0,10.9,False,0,1,10.0
user_04549,2025-05-28 22:21:00,Search,Mobile,search_024634,halloween movies,67.0,-1.0,15.9,False,0,0,
user_04549,2025-02-15 18:51:00,Search,Mobile,search_000019,family movies,25.0,-1.0,51.2,True,0,0,
user_04549,2025-03-14 22:56:00,Search,TV,search_010223,romantic comedies,70.0,-1.0,13.5,False,0,0,
user_04550,2025-10-07 23:00:00,Search,TV,search_003609,superhero movies,14.0,8.0,4.4,False,0,1,8.0
user_04550,2025-12-23 18:47:00,Search,Mobile,search_011269,true crime,31.0,6.0,41.3,False,0,1,6.0
user_04550,2025-06-21 20:57:00,Search,Laptop,search_020659,short episodes under 30 minutes,65.0,9.0,6.5,False,0,1,9.0
user_04551,2025-06-25 22:52:00,Search,Tablet,search_007425,shows with strong female leads,30.0,4.0,14.6,False,0,1,4.0
user_04551,2025-12-11 18:08:00,Search,TV,search_022650,christmas movies,78.0,-1.0,25.4,False,0,0,
user_04551,2025-06-19 18:30:00,Search,Mobile,search_024218,romantic comedies,1.0,-1.0,2.6,False,0,0,
user_04551,2025-09-14 22:33:00,Search,Tablet,search_018353,drama series,1.0,-1.0,16.9,False,0,0,
user_04551,2025-11-06 20:16:00,Search,Mobile,search_022887,classic movies,78.0,1.0,30.2,False,0,1,1.0
user_04552,2025-10-30 21:41:00,Search,Tablet,search_022010,thriller series,0.0,7.0,13.6,False,0,1,7.0
user_04552,2025-10-30 21:46:00,Search,Mobile,search_022010,thriller series,0.0,7.0,13.6,False,0,1,7.0
user_04552,2025-11-12 20:25:00,Search,Mobile,search_018594,movies like stranger things,18.0,-1.0,54.4,False,0,0,
user_04553,2025-10-27 21:36:00,Search,Laptop,search_005999,trending now,24.0,10.0,21.5,False,0,1,10.0
user_04554,2025-02-10 19:08:00,Search,TV,search_008496,action movies,37.0,8.0,15.7,True,0,1,8.0
user_04554,2025-09-28 20:20:00,Search,TV,search_021040,travel documentaries,48.0,-1.0,16.7,False,0,0,
user_04554,2025-12-23 22:35:00,Search,Tablet,search_001858,sci-fi,39.0,-1.0,34.0,False,0,0,
user_04554,2025-09-25 21:23:00,Search,Mobile,search_021822,korean drama,83.0,-1.0,14.8,False,0,0,
user_04555,2025-12-25 22:21:00,Search,TV,search_006261,drama series,80.0,10.0,5.0,False,0,1,10.0
user_04555,2025-07-29 22:22:00,Search,Tablet,search_009438,trending now,62.0,-1.0,28.3,False,0,0,
user_04555,2025-08-15 21:58:00,Search,Mobile,search_002384,true crime,4.0,1.0,22.4,False,0,1,1.0
user_04556,2025-05-20 18:35:00,Search,TV,search_007590,classic movies,30.0,1.0,18.7,False,0,1,1.0
user_04556,2025-08-11 18:11:00,Search,TV,search_011179,stand up comedy,96.0,6.0,8.4,False,0,1,6.0
user_04556,2025-10-25 21:30:00,Search,TV,search_001952,documentaries,53.0,4.0,4.5,False,0,1,4.0
user_04556,2025-11-24 18:53:00,Search,TV,search_005157,netflix originals,74.0,-1.0,5.2,True,0,0,
user_04557,2025-02-11 19:23:00,Search,Mobile,search_012036,series with only one season,71.0,9.0,38.9,True,0,1,9.0
user_04557,2025-11-12 19:46:00,Search,Mobile,search_013354,netflix originals,17.0,10.0,3.2,False,0,1,10.0
user_04557,2025-11-14 21:11:00,Search,Mobile,search_007924,christmas movies,42.0,10.0,11.0,True,0,1,10.0
user_04557,2025-11-25 20:38:00,Search,Mobile,search_014358,war movies,72.0,8.0,15.2,False,0,1,8.0
user_04557,2025-02-11 20:35:00,Search,Mobile,search_016587,war movies,23.0,-1.0,31.5,False,0,0,
user_04557,2025-02-11 21:01:00,Search,Tablet,search_016587,war movies,23.0,-1.0,31.5,False,0,0,
user_04557,2025-08-18 18:47:00,Search,Mobile,search_010173,stand up comedy,28.0,-1.0,35.5,False,0,0,
user_04557,2025-10-28 22:27:00,Search,Tablet,search_008270,superhero movies,91.0,-1.0,12.5,False,0,0,
user_04559,2025-05-15 22:34:00,Search,Mobile,search_005988,best movies 2024,65.0,8.0,15.3,False,0,1,8.0
user_04559,2025-06-25 20:56:00,Search,TV,search_005561,true crime,93.0,-1.0,5.0,True,0,0,
user_04559,2025-06-25 22:31:00,Search,Tablet,search_005561,true crime,93.0,-1.0,5.0,True,0,0,
user_04559,2025-11-07 21:17:00,Search,TV,search_022860,netflix originals,68.0,-1.0,9.0,False,0,0,
user_04560,2025-05-03 20:11:00,Search,Tablet,search_001011,family movies,60.0,-1.0,25.9,True,0,0,
user_04561,2025-02-14 22:40:00,Search,Mobile,search_003002,new releases,23.0,2.0,30.6,False,0,1,2.0
user_04561,2025-07-26 22:03:00,Search,TV,search_007585,stand up comedy,19.0,-1.0,26.5,False,0,0,
user_04562,2025-02-03 22:20:00,Search,Desktop,search_007730,sci-fi,88.0,-1.0,0.0,True,0,0,
user_04562,2025-01-10 18:44:00,Search,Mobile,search_002148,new releases,35.0,6.0,19.0,False,0,1,6.0
user_04562,2025-11-14 22:51:00,Search,Tablet,search_004193,new releases,41.0,-1.0,6.7,True,0,0,
user_04563,2025-01-02 19:50:00,Search,Desktop,search_007773,family movies,51.0,7.0,28.4,False,0,1,7.0
user_04563,2025-02-02 19:09:00,Search,TV,search_002763,action movies,0.0,-1.0,13.4,False,0,0,
user_04563,2025-10-03 22:46:00,Search,Mobile,search_015102,thriller series,45.0,-1.0,7.0,False,0,0,
user_04564,2025-05-21 21:57:00,Search,TV,search_008893,thriller series,13.0,-1.0,3.8,True,0,0,
user_04564,2025-05-26 18:25:00,Search,TV,search_023167,netflix originals,43.0,-1.0,27.8,False,0,0,
user_04565,2025-05-25 22:49:00,Search,Mobile,search_007625,biographies,39.0,5.0,6.0,False,0,1,5.0
user_04566,2025-11-09 22:35:00,Search,Mobile,search_014788,war movies,0.0,-1.0,0.0,False,0,0,
user_04567,2025-06-01 20:43:00,Search,Mobile,search_013093,award winning documentaries,48.0,-1.0,9.7,False,0,0,
user_04568,2025-06-30 18:43:00,Search,Mobile,search_017553,netflix originals,53.0,-1.0,16.0,True,0,0,
user_04568,2025-11-08 21:52:00,Search,Mobile,search_013650,animated shows,55.0,6.0,17.6,True,0,1,6.0
user_04569,2025-08-22 19:18:00,Search,Tablet,search_009892,cooking shows,94.0,-1.0,8.5,True,0,0,
user_04569,2025-09-01 20:36:00,Search,Tablet,search_010599,korean drama,19.0,-1.0,14.8,True,0,0,
user_04570,2025-06-09 19:59:00,Search,Laptop,search_016232,cooking shows,2.0,-1.0,21.1,False,0,0,
user_04570,2025-07-03 19:05:00,Search,Tablet,search_012404,stand up comedy,61.0,-1.0,20.9,False,0,0,
user_04570,2025-07-10 22:42:00,Search,Mobile,search_016728,classic movies,32.0,6.0,7.4,False,0,1,6.0
user_04570,2025-07-10 23:17:00,Search,Tablet,search_016728,classic movies,32.0,6.0,7.4,False,0,1,6.0
user_04571,2025-10-31 22:42:00,Search,Mobile,search_006500,romantic comedies,40.0,3.0,18.6,False,0,1,3.0
user_04571,2025-06-05 18:31:00,Search,Mobile,search_016458,war movies,42.0,9.0,18.1,False,0,1,9.0
user_04572,2025-02-17 21:12:00,Search,Mobile,search_020724,romantic comedies,23.0,-1.0,12.2,False,0,0,
user_04572,2025-07-25 18:19:00,Search,TV,search_020061,drama series,96.0,9.0,38.3,False,0,1,9.0
user_04574,2025-01-24 20:24:00,Search,TV,search_006367,romantic comedies,58.0,-1.0,8.4,False,0,0,
user_04574,2025-09-01 22:47:00,Search,TV,search_013183,classic movies,4.0,4.0,36.7,False,0,1,4.0
user_04574,2025-01-12 20:44:00,Search,Mobile,search_013941,thriller series,69.0,4.0,11.4,False,0,1,4.0
user_04575,2025-08-27 20:48:00,Search,Tablet,search_010592,sci-fi,73.0,8.0,29.1,False,0,1,8.0
user_04575,2025-12-30 20:52:00,Search,TV,search_013756,series with only one season,10.0,1.0,28.1,False,0,1,1.0
user_04575,2025-12-31 22:47:00,Search,Laptop,search_012884,shows with strong female leads,83.0,-1.0,19.7,False,0,0,
user_04576,2025-10-03 21:55:00,Search,Tablet,search_015797,trending now,100.0,8.0,4.3,False,0,1,8.0
user_04576,2025-10-27 20:31:00,Search,Mobile,search_003350,family movies,85.0,-1.0,22.2,False,0,0,
user_04576,2025-10-27 22:01:00,Search,Tablet,search_020026,sci-fi,36.0,-1.0,20.7,False,0,0,
user_04576,2025-11-14 22:33:00,Search,Desktop,search_001488,action movies,92.0,6.0,12.1,False,0,1,6.0
user_04577,2025-04-02 19:39:00,Search,TV,search_016919,music documentaries,7.0,-1.0,0.0,True,0,0,
user_04578,2025-05-13 20:47:00,Search,TV,search_005798,romantic comedies,49.0,7.0,26.9,True,0,1,7.0
user_04579,2025-01-09 22:07:00,Search,TV,search_023863,biographies,72.0,-1.0,21.1,False,0,0,
user_04579,2025-09-21 20:45:00,Search,Tablet,search_007402,romantic comedies,47.0,-1.0,33.7,False,0,0,
user_04580,2025-11-06 22:19:00,Search,Tablet,search_013290,travel documentaries,23.0,4.0,9.4,True,0,1,4.0
user_04581,2025-03-01 21:07:00,Search,TV,search_014572,war movies,9.0,5.0,9.8,True,0,1,5.0
user_04581,2025-03-24 18:17:00,Search,TV,search_009570,thriller series,2.0,-1.0,42.3,False,0,0,
user_04581,2025-08-20 20:52:00,Search,Mobile,search_024975,comedy shows,72.0,6.0,7.8,True,0,1,6.0
user_04582,2025-03-10 20:55:00,Search,Mobile,search_009067,sci-fi,2.0,3.0,9.4,False,0,1,3.0
user_04583,2025-10-21 18:26:00,Search,TV,search_014215,cooking shows,44.0,-1.0,21.0,False,0,0,
user_04583,2025-11-04 20:54:00,Search,Mobile,search_021934,superhero movies,96.0,-1.0,22.8,False,0,0,
user_04583,2025-03-02 18:41:00,Search,Mobile,search_015135,netflix originals,23.0,-1.0,20.8,False,0,0,
user_04583,2025-05-05 18:19:00,Search,Mobile,search_002017,new releases,47.0,-1.0,27.2,False,0,0,
user_04584,2025-07-01 18:22:00,Search,TV,search_017720,halloween movies,49.0,-1.0,7.3,False,0,0,
user_04584,2025-07-18 22:22:00,Search,Mobile,search_013332,stand up comedy,9.0,-1.0,8.6,False,0,0,
user_04584,2025-08-21 22:28:00,Search,TV,search_001449,biographies,0.0,10.0,25.2,True,0,1,10.0
user_04584,2025-11-23 21:19:00,Search,Mobile,search_013804,biographies,24.0,7.0,30.0,False,0,1,7.0
user_04585,2025-01-24 19:36:00,Search,Mobile,search_004597,true crime,9.0,-1.0,43.4,False,0,0,
user_04585,2025-06-22 22:30:00,Search,TV,search_017525,true crime,49.0,3.0,11.7,False,0,1,3.0
user_04585,2025-02-15 19:12:00,Search,Tablet,search_013829,war movies,54.0,1.0,1.0,False,0,1,1.0
user_04586,2025-04-27 21:49:00,Search,TV,search_013888,trending now,99.0,4.0,12.5,False,0,1,4.0
user_04586,2025-11-03 19:52:00,Search,Tablet,search_021485,best movies 2024,26.0,4.0,1.6,False,0,1,4.0
user_04587,2025-02-07 22:44:00,Search,TV,search_020824,superhero movies,79.0,-1.0,5.1,False,0,0,
user_04587,2025-03-04 21:38:00,Search,Mobile,search_004615,korean drama,13.0,-1.0,24.4,False,0,0,
user_04587,2025-05-28 21:45:00,Search,Mobile,search_008092,korean drama,92.0,-1.0,6.6,True,0,0,
user_04587,2025-09-02 19:44:00,Search,TV,search_022147,thriller series,38.0,9.0,2.1,False,0,1,9.0
user_04588,2025-05-24 22:04:00,Search,Tablet,search_000686,documentaries,35.0,9.0,31.5,False,0,1,9.0
user_04589,2025-02-25 22:16:00,Search,Mobile,search_018711,classic movies,28.0,5.0,30.1,True,0,1,5.0
user_04589,2025-11-13 21:13:00,Search,Mobile,search_008609,award winning documentaries,63.0,9.0,20.0,True,0,1,9.0
user_04589,2025-03-29 21:43:00,Search,Tablet,search_003982,biographies,91.0,3.0,34.9,False,0,1,3.0
user_04591,2025-05-02 21:30:00,Search,TV,search_016420,drama series,74.0,-1.0,40.8,False,0,0,
user_04592,2025-02-04 20:02:00,Search,Tablet,search_002685,travel documentaries,66.0,2.0,9.0,False,0,1,2.0
user_04592,2025-04-20 21:38:00,Search,TV,search_006661,horror movies,62.0,-1.0,6.7,False,0,0,
user_04593,2025-10-19 22:35:00,Search,Mobile,search_001318,drama series,56.0,-1.0,12.5,False,0,0,
user_04594,2025-04-26 19:40:00,Search,Tablet,search_003630,action movies,32.0,-1.0,15.9,False,0,0,
user_04594,2025-06-13 22:04:00,Search,Mobile,search_003090,best movies 2024,73.0,9.0,7.0,False,0,1,9.0
user_04595,2025-10-02 20:26:00,Search,Mobile,search_005803,biographies,97.0,8.0,23.4,True,0,1,8.0
user_04595,2025-10-02 22:06:00,Search,Tablet,search_005803,biographies,97.0,8.0,23.4,True,0,1,8.0
user_04595,2025-10-21 18:24:00,Search,TV,search_007216,travel documentaries,76.0,8.0,13.2,False,0,1,8.0
user_04595,2025-10-22 19:23:00,Search,Mobile,search_009124,sci-fi,90.0,10.0,35.4,True,0,1,10.0
user_04595,2025-07-17 22:58:00,Search,Mobile,search_012744,trending now,36.0,2.0,12.2,False,0,1,2.0
user_04595,2025-08-14 19:28:00,Search,Tablet,search_010418,drama series,43.0,-1.0,8.0,False,0,0,
user_04595,2025-10-17 21:06:00,Search,Tablet,search_009016,classic movies,99.0,6.0,0.0,False,0,1,6.0
user_04597,2025-05-04 19:52:00,Search,TV,search_008854,trending now,64.0,10.0,16.8,False,0,1,10.0
user_04597,2025-07-31 22:22:00,Search,Mobile,search_006336,award winning documentaries,74.0,-1.0,17.0,False,0,0,
user_04598,2025-01-05 22:46:00,Search,Mobile,search_004350,true crime,97.0,-1.0,44.8,False,0,0,
user_04598,2025-04-17 20:09:00,Search,TV,search_003754,trending now,35.0,-1.0,12.8,False,0,0,
user_04598,2025-09-09 22:58:00,Search,TV,search_019331,trending now,8.0,-1.0,20.0,False,0,0,
user_04598,2025-02-04 18:47:00,Search,Mobile,search_019839,drama series,61.0,3.0,7.5,True,0,1,3.0
user_04599,2025-04-19 20:40:00,Search,Tablet,search_005347,family movies,54.0,6.0,13.7,True,0,1,6.0
user_04599,2025-11-17 20:53:00,Search,Mobile,search_012731,thriller series,1.0,-1.0,0.0,False,0,0,
user_04600,2025-08-11 18:37:00,Search,TV,search_009789,animated shows,53.0,-1.0,1.2,False,0,0,
user_04600,2025-02-04 20:29:00,Search,TV,search_022891,christmas movies,50.0,-1.0,9.4,True,0,0,
user_04601,2025-02-13 21:21:00,Search,TV,search_002417,korean drama,10.0,-1.0,12.7,False,0,0,
user_04601,2025-09-24 22:18:00,Search,Mobile,search_006638,netflix originals,4.0,8.0,3.1,False,0,1,8.0
user_04601,2025-11-11 20:07:00,Search,Mobile,search_007949,drama series,59.0,-1.0,27.5,True,0,0,
user_04601,2025-12-18 20:24:00,Search,Tablet,search_003673,romantic comedies,55.0,-1.0,20.6,False,0,0,
user_04601,2025-01-23 22:34:00,Search,Mobile,search_016794,halloween movies,29.0,-1.0,14.4,False,0,0,
user_04602,2025-01-28 20:50:00,Search,Tablet,search_002719,netflix originals,82.0,-1.0,13.8,False,0,0,
user_04602,2025-01-17 21:01:00,Search,TV,search_004641,horror movies,22.0,-1.0,25.4,False,0,0,
user_04602,2025-08-03 22:34:00,Search,Mobile,search_016639,horror movies,54.0,-1.0,32.7,False,0,0,
user_04603,2025-06-15 20:12:00,Search,TV,search_013563,action movies,95.0,-1.0,43.6,False,0,0,
user_04603,2025-06-15 21:49:00,Search,Mobile,search_013563,action movies,95.0,-1.0,43.6,False,0,0,
user_04603,2025-10-28 18:53:00,Search,Mobile,search_010464,netflix originals,9.0,2.0,23.4,False,0,1,2.0
user_04604,2025-10-18 18:49:00,Search,TV,search_023807,new releases,0.0,-1.0,28.1,False,0,0,
user_04604,2025-03-20 21:41:00,Search,Tablet,search_016221,action movies,77.0,-1.0,31.9,False,0,0,
user_04604,2025-05-07 21:47:00,Search,Mobile,search_017665,award winning documentaries,62.0,6.0,15.1,False,0,1,6.0
user_04605,2025-02-16 21:04:00,Search,Mobile,search_016212,classic movies,86.0,-1.0,34.1,False,0,0,
user_04605,2025-08-24 22:01:00,Search,Mobile,search_008055,superhero movies,43.0,-1.0,64.2,True,0,0,
user_04606,2025-01-14 22:26:00,Search,Tablet,search_019321,stand up comedy,0.0,-1.0,23.2,False,0,0,
user_04606,2025-03-06 20:08:00,Search,TV,search_008356,romantic comedies,50.0,9.0,25.2,True,0,1,9.0
user_04606,2025-10-26 22:36:00,Search,TV,search_014120,sci-fi,52.0,-1.0,15.5,False,0,0,
user_04606,2025-10-22 19:39:00,Search,TV,search_015820,drama series,55.0,-1.0,18.1,False,0,0,
user_04608,2025-10-11 19:26:00,Search,Mobile,search_008588,action movies,0.0,2.0,13.2,False,0,1,2.0
user_04608,2025-01-16 19:14:00,Search,Mobile,search_013992,documentaries,33.0,5.0,8.9,False,0,1,5.0
user_04608,2025-04-24 19:38:00,Search,Mobile,search_013008,romantic comedies,40.0,5.0,10.7,False,0,1,5.0
user_04608,2025-11-10 21:06:00,Search,Tablet,search_018644,music documentaries,81.0,2.0,9.0,False,0,1,2.0
user_04608,2025-12-05 22:49:00,Search,TV,search_023333,music documentaries,81.0,-1.0,6.8,False,0,0,
user_04609,2025-07-19 22:03:00,Search,TV,search_006168,documentaries,0.0,2.0,4.6,True,0,1,2.0
user_04609,2025-10-14 21:46:00,Search,Mobile,search_022697,travel documentaries,8.0,-1.0,11.8,False,0,0,
user_04610,2025-06-26 20:20:00,Search,Mobile,search_006482,comedy shows,33.0,10.0,28.2,True,0,1,10.0
user_04610,2025-06-26 20:56:00,Search,TV,search_006482,comedy shows,33.0,10.0,28.2,True,0,1,10.0
user_04610,2025-08-15 20:34:00,Search,Mobile,search_004564,romantic comedies,32.0,-1.0,6.3,False,0,0,
user_04610,2025-12-03 19:19:00,Search,Tablet,search_018440,classic movies,90.0,-1.0,0.0,False,0,0,
user_04610,2025-10-17 18:25:00,Search,Mobile,search_002199,stand up comedy,20.0,10.0,8.9,True,0,1,10.0
user_04611,2025-02-16 22:52:00,Search,Mobile,search_009490,sci-fi,97.0,-1.0,41.2,False,0,0,
user_04611,2025-05-03 18:14:00,Search,TV,search_002060,new releases,56.0,3.0,11.9,True,0,1,3.0
user_04613,2025-12-04 18:56:00,Search,Laptop,search_016475,documentaries,34.0,-1.0,27.3,False,0,0,
user_04613,2025-12-04 19:33:00,Search,TV,search_016475,documentaries,34.0,-1.0,27.3,False,0,0,
user_04614,2025-05-25 18:12:00,Search,Laptop,search_014779,travel documentaries,14.0,-1.0,7.0,False,0,0,
user_04614,2025-12-12 19:17:00,Search,Mobile,search_021220,movies like stranger things,65.0,9.0,28.6,False,0,1,9.0
user_04615,2025-10-04 21:03:00,Search,Mobile,search_009567,best movies 2024,6.0,9.0,9.6,True,0,1,9.0
user_04615,2025-12-27 18:09:00,Search,Desktop,search_004999,halloween movies,74.0,10.0,5.9,True,0,1,10.0
user_04615,2025-07-30 19:42:00,Search,Mobile,search_012061,drama series,32.0,-1.0,22.8,False,0,0,
user_04616,2025-06-09 19:52:00,Search,Mobile,search_016093,stand up comedy,23.0,-1.0,9.4,True,0,0,
user_04616,2025-08-10 18:53:00,Search,Laptop,search_024006,sci-fi,14.0,-1.0,11.6,True,0,0,
user_04616,2025-09-26 18:14:00,Search,Mobile,search_009154,action movies,84.0,9.0,17.0,False,0,1,9.0
user_04616,2025-10-12 21:44:00,Search,TV,search_005884,true crime,20.0,3.0,55.5,True,0,1,3.0
user_04616,2025-12-05 21:48:00,Search,TV,search_015733,action movies,59.0,7.0,2.5,True,0,1,7.0
user_04616,2025-12-05 22:53:00,Search,Mobile,search_015733,action movies,59.0,7.0,2.5,True,0,1,7.0
user_04616,2025-05-09 22:24:00,Search,Mobile,search_017817,korean drama,35.0,-1.0,13.0,False,0,0,
user_04616,2025-11-21 19:53:00,Search,TV,search_014814,travel documentaries,90.0,-1.0,4.6,False,0,0,
user_04618,2025-02-16 22:32:00,Search,Mobile,search_021841,classic movies,9.0,-1.0,24.9,False,0,0,
user_04619,2025-06-18 22:17:00,Search,Mobile,search_022865,horror movies,93.0,8.0,0.8,False,0,1,8.0
user_04619,2025-06-18 23:55:00,Search,Mobile,search_022865,horror movies,93.0,8.0,0.8,False,0,1,8.0
user_04619,2025-06-18 23:59:00,Search,Tablet,search_022865,horror movies,93.0,8.0,0.8,False,0,1,8.0
user_04619,2025-06-18 23:59:00,Search,Mobile,search_022865,horror movies,93.0,8.0,0.8,False,0,1,8.0
user_04620,2025-06-15 22:50:00,Search,Desktop,search_020561,travel documentaries,85.0,-1.0,8.0,False,0,0,
user_04620,2025-09-26 22:30:00,Search,TV,search_002641,cooking shows,45.0,-1.0,32.3,True,0,0,
user_04620,2025-06-29 21:21:00,Search,Mobile,search_015444,movies like stranger things,97.0,-1.0,32.6,False,0,0,
user_04620,2025-08-08 20:16:00,Search,Tablet,search_013665,superhero movies,84.0,6.0,19.8,False,0,1,6.0
user_04620,2025-10-13 20:29:00,Search,TV,search_011449,sci-fi,44.0,5.0,10.8,False,0,1,5.0
user_04621,2025-12-30 19:57:00,Search,TV,search_014104,new releases,57.0,-1.0,7.6,False,0,0,
user_04622,2025-05-11 20:39:00,Search,Laptop,search_018083,korean drama,26.0,2.0,5.8,False,0,1,2.0
user_04622,2025-07-13 21:32:00,Search,Mobile,search_013937,award winning documentaries,90.0,6.0,32.1,False,0,1,6.0
user_04622,2025-03-01 19:07:00,Search,Mobile,search_022286,action movies,1.0,9.0,11.7,True,0,1,9.0
user_04622,2025-11-02 22:11:00,Search,TV,search_000418,romantic comedies,11.0,9.0,25.3,True,0,1,9.0
user_04623,2025-01-20 22:13:00,Search,Tablet,search_001461,biographies,7.0,-1.0,21.1,False,0,0,
user_04623,2025-06-06 19:08:00,Search,TV,search_024361,korean drama,67.0,5.0,10.1,True,0,1,5.0
user_04624,2025-03-25 18:08:00,Search,TV,search_018443,trending now,54.0,8.0,13.7,True,0,1,8.0
user_04624,2025-08-15 20:28:00,Search,Mobile,search_003349,family movies,12.0,-1.0,29.9,True,0,0,
user_04624,2025-12-14 19:11:00,Search,Tablet,search_009158,trending now,34.0,-1.0,15.3,False,0,0,
user_04625,2025-07-23 21:26:00,Search,TV,search_008748,superhero movies,34.0,-1.0,6.7,False,0,0,
user_04625,2025-07-05 19:43:00,Search,Mobile,search_012470,documentaries,82.0,-1.0,9.4,True,0,0,
user_04626,2025-01-04 19:49:00,Search,Mobile,search_004033,horror movies,94.0,-1.0,3.0,False,0,0,
user_04626,2025-01-12 20:40:00,Search,Mobile,search_004841,new releases,20.0,8.0,12.8,False,0,1,8.0
user_04626,2025-02-13 20:28:00,Search,TV,search_021393,music documentaries,74.0,-1.0,4.0,False,0,0,
user_04626,2025-05-01 18:24:00,Search,Mobile,search_018126,superhero movies,51.0,-1.0,0.0,False,0,0,
user_04627,2025-04-28 19:49:00,Search,Mobile,search_001571,sci-fi,40.0,-1.0,8.0,False,0,0,
user_04627,2025-10-31 18:56:00,Search,TV,search_020315,biographies,32.0,-1.0,23.7,False,0,0,
user_04627,2025-07-04 18:59:00,Search,Mobile,search_024923,documentaries,72.0,-1.0,27.0,False,0,0,
user_04628,2025-06-08 22:48:00,Search,TV,search_005112,drama series,40.0,6.0,36.1,False,0,1,6.0
user_04628,2025-10-07 20:45:00,Search,Mobile,search_003890,trending now,28.0,-1.0,12.3,False,0,0,
user_04628,2025-12-27 18:20:00,Search,Mobile,search_019998,korean drama,59.0,-1.0,7.7,False,0,0,
user_04628,2025-05-05 21:55:00,Search,Mobile,search_000875,horror movies,72.0,3.0,19.5,True,0,1,3.0
user_04628,2025-08-30 18:17:00,Search,Mobile,search_009594,family movies,58.0,1.0,66.5,False,0,1,1.0
user_04629,2025-06-02 21:14:00,Search,Tablet,search_005564,sci-fi,56.0,-1.0,6.6,False,0,0,
user_04630,2025-03-27 22:08:00,Search,Tablet,search_017332,drama series,25.0,-1.0,3.9,True,0,0,
user_04630,2025-07-11 22:30:00,Search,Mobile,search_013425,animated shows,16.0,-1.0,29.8,True,0,0,
user_04631,2025-05-10 21:27:00,Search,Mobile,search_011945,thriller series,2.0,5.0,21.4,False,0,1,5.0
user_04632,2025-02-28 22:30:00,Search,Mobile,search_016569,cooking shows,79.0,-1.0,7.6,False,0,0,
user_04632,2025-07-26 18:25:00,Search,Laptop,search_001827,christmas movies,2.0,6.0,33.1,False,0,1,6.0
user_04632,2025-01-17 19:30:00,Search,TV,search_017611,thriller series,88.0,-1.0,48.5,False,0,0,
user_04632,2025-01-17 21:01:00,Search,Mobile,search_017611,thriller series,88.0,-1.0,48.5,False,0,0,
user_04632,2025-02-09 20:05:00,Search,Laptop,search_018214,true crime,51.0,-1.0,4.4,False,0,0,
user_04633,2025-10-11 20:00:00,Search,Mobile,search_006787,family movies,35.0,-1.0,16.6,True,0,0,
